text_id,text,sdg_labels,avg_agreement,num_labels,sdg_1,sdg_2,sdg_3,sdg_4,sdg_5,sdg_6,sdg_7,sdg_8,sdg_9,sdg_10,sdg_11,sdg_12,sdg_13,sdg_14,sdg_15,sdg_16,sdg_17,predicted_sdgs,num_predicted_labels,min_distance,distance_sdg_1,distance_sdg_2,distance_sdg_3,distance_sdg_4,distance_sdg_5,distance_sdg_6,distance_sdg_7,distance_sdg_8,distance_sdg_9,distance_sdg_10,distance_sdg_11,distance_sdg_12,distance_sdg_13,distance_sdg_14,distance_sdg_15,distance_sdg_16,distance_sdg_17
5879dba58908cda02c9a6a60d4a4e1a6,"Currently, however, across countries, it is those women and girls who experience multiple and intersecting forms of discrimination who are often the furthest behind. They fare worse than all other groups in key dimensions of well-being. Differences related to wealth, location and ethnicity, for example, combine to create deep pockets of deprivation across a range of SDGs— from access to education and health to clean water and decent work. They transcend national borders and have been the topic of landmark human rights treaties and Human Rights Council resolutions, but data on women and girls that experience these forms of discrimination are often lacking. This will make it possible to inform and develop policies and programmes that respond to their realities. But disaggregation by sex alone is insufficient.",[5],1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"1,4,5,16",4,0.9326001,1.0748274,1.2390232,1.0935142,1.0208052,0.9326001,1.1969937,1.2294984,1.1042947,1.2534866,1.0998696,1.1013879,1.2540072,1.1511416,1.3162748,1.2859323,1.0809793,1.3249745
58802d72b49d33306ceb1bc359f30e2e,"Nor is it ideal to rely on flying medical practitioners in and out of remote communities, as this is a costly way to provide health services and does little to promote continuity of patient care. As discussed later in this chapter, overcoming resistance to change and the more strategic use of local health professionals already living in these communities will be key. High-performing health services demonstrating strong governance should be identified and given greater freedom to develop and implement innovative models of care promoting quality health services and good outcomes. One idea worthy of exploration is that of Earned Autonomy, which has been adopted in the United Kingdom (Box 4.5).",[3],1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.164289,1.2583457,1.3240469,1.164289,1.2728547,1.2733403,1.2632142,1.2600099,1.2811284,1.3121452,1.2880743,1.2279408,1.3072789,1.2725223,1.3163224,1.3217728,1.2371774,1.2973195
5880eeb2ddaab7491a26a464166fa2d7,"Water has to be available, of sufficiently good quality, and accessible both economically and physically, without discrimination. Ensuring the right to access water and water facilities and services on a non-discriminatory basis, especially for marginalized or disadvantaged groups, is part of these core obligations. In relation to women's right to water, general comment No.",[5],0.7142857142857143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"4,5,6,11",4,1.0527958,1.2054158,1.3150597,1.235746,1.1822189,1.1010138,1.0527958,1.2636918,1.2579966,1.2834108,1.2128378,1.1504477,1.3028352,1.2334471,1.2705935,1.3003259,1.2418494,1.402418
5888c8bc29b3bff62bf91f25ee4fccc8,"This can be especially important for young women in migrant or minority groups who experience oppression along lines other than gender. In this case, the family may represent a haven from discrimination in the outside world. The often violent conditions under the Israeli occupation have bolstered a Palestinian (neo-)patriarchy that is highly deleterious to women.44 However, a study of Palestinian women’s birthing experiences in Occupied East Jerusalem shows that husbands and family members are the most important support for young women in difficult times.45 Embattled situations can strengthen patriarchal society, while also strengthening young women’s reliance on and appreciation of family members. Young women not only participated in these protests, but many also took the lead in organizing them.",[5],1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"4,5",2,1.1406417,1.2824137,1.304084,1.2740817,1.2005765,1.1406417,1.3515338,1.3586483,1.2802474,1.3908432,1.3163192,1.2650665,1.3979521,1.234748,1.4403461,1.4274167,1.2393465,1.4445914
588c3f00b8ec08e4877e6d53652f8a12,"Surface water resources generated in Finland’s part of Paatsjoki/Pasvik Basin arc estimated at 5,140 x 10° m3/ycar, groundwater resources are 36.8 x 10s m’/year. Some 48% of the withdrawal was for industry and 32% for domestic use. The total water use (including non-consumptive) for hydropower generation is some 37 x 10° m5/ycar.",[6],1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,1.1469947,1.3556412,1.3526267,1.3860016,1.3546147,1.4315145,1.1469947,1.2255443,1.3074162,1.2823825,1.3813171,1.3201596,1.2755518,1.3203776,1.2524289,1.3078978,1.3872741,1.3214391
588dc8bd7effe4c3a5eac94765c4e675,"The mismatch between demographics and education spending could indicate that the resources provided are insufficient or that the education system is inefficient. Although enrolment rates vary for EESC countries, 98% of students move on to secondary school. The EESC countries share a variety of disadvantages, among them top-down authoritarian governance in the education system, an outdated curriculum and no effective monitoring.",[4],1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,8",2,1.1409073,1.2563854,1.373467,1.3517181,1.1409073,1.348665,1.3389684,1.285358,1.1831641,1.2829149,1.226039,1.3298864,1.3568062,1.2461959,1.3612957,1.4261422,1.2402674,1.2607803
58928d381369231bc3573fafe4381d29,"The main objective of the reform was to anticipate and manage the risk of shortage by apportioning available water among water users. France was looking for an option for allocation reform that would combine the capacity of users to self-regulate and provide an incentive to farmers to act collectively. This option reflected French experience with the development of irrigation and the management of scarcity. In France, experience shows that when water users associations were in place at catchment level, over-allocation was properly managed, as the Chair of the water user association (along with the members) regulates water uses among members in cases of scarcity.",[6],1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1,6,12,13",4,0.96198463,1.1448402,1.2387968,1.271377,1.273899,1.2440784,0.96198463,1.2156233,1.255368,1.230816,1.2366598,1.1810489,1.1759784,1.1192915,1.185894,1.2275715,1.2582711,1.2269621
58936e1fa240f91925517fb28ce15f5a,"Gender budgeting is often referred to as the capacity of government and individual government entities to develop realistic budgets on gender equality. “ Gender budgeting is an application of gender mainstreaming in the budgetary process. This integration of the gender dimension should happen in all phases of the budgetary cycle: from the budgetary' proposals, to the actual spending, to the evaluation and control of the money spent (Decuyper, 2009).",[5],1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"1,4,5,13",4,1.07782,1.1296842,1.2862184,1.2457452,1.1629956,1.1054401,1.1894335,1.2725837,1.169735,1.2207239,1.1981431,1.2022533,1.2082146,1.07782,1.2846754,1.3260964,1.1986363,1.2148341
58957f75444f6c2006de741127ac50a0,"Many countries were already in the process of introducing ICT in hospitals and health centres. However, as mentioned, there is no agreed international definition for the description, and therefore measurement, of 'health facilities'. The closest established indicator is the number of hospital beds per 10 000 population.",[3],1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.2034398,1.262286,1.4048998,1.2034398,1.31421,1.2710516,1.2803254,1.261105,1.2979386,1.229742,1.2371291,1.2699244,1.3204687,1.3283966,1.4455731,1.4348453,1.2834169,1.2867618
589d7ffce5a62005fe9e5520755f18ad,"However, several factors which are essentially outside of the Ukrainian authorities’ control, such as the building of alternative pipelines in Europe and the development of new technologies, might put into question the planned upgrading of existing facilities or their extension. For example, a combination of political and economic factors has prompted Gazprom, the Russian gas monopoly, to diversify its gas export routes, which circumvent Ukraine’s territory. Moreover, since future trends in gas supply and demand are increasingly uncertain, the demand for gas transit services on Ukrainian territory may become less favourable in the horizon of 5 to 10 years.",[7],0.7142857142857143,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,1.2153832,1.2962153,1.3647763,1.2994075,1.3574673,1.3626345,1.2906696,1.2274421,1.3197954,1.2153832,1.2744652,1.2603076,1.3122153,1.3423378,1.295414,1.292212,1.3291029,1.2683879
58a1483827dd9cef7ad936e4e5ccf5f1,"Most of this is to support CRGE energy and forestry initiatives. It will predominantly be result-based financing, with some upfront grants for enabling activities such as MRV, and capacity building to the sectors (particularly Ministry of Agriculture, EPA and the Ministry of Water Resources). It will seek to build over time an overall approach to the energy sector on renewable energy and energy efficiency policy.",[13],0.7142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"7,9,12,17",4,0.9883033,1.1381999,1.1852607,1.2405291,1.1728299,1.3193222,1.1293881,0.9883033,1.1952652,1.046525,1.2292024,1.1639543,1.1248914,1.1524329,1.2169335,1.1866126,1.2062672,1.0914347
58a85b0fc4c997b7d0985db9dab73c23,"This finding highlights that male and female incentives to migrate differ, suggesting gender-sensitive migration factors. Additional control variables are included: distance, contiguity, population of origin and destination countries, income and language differentials, female education and female unemployment rates in origin and destination countries. The exclusion variable in the selection equation is diplomatic exchange. ***, **,",[5],1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"5,10",2,1.1352044,1.2970123,1.3277557,1.3330188,1.2415347,1.2028092,1.3408818,1.3356097,1.2501674,1.3138566,1.1352044,1.2785293,1.3424172,1.2738072,1.3935318,1.385293,1.3141255,1.3351213
58ae8e2edf99b6de0079e4a50d55aae1,"Although temporary special measures are permissive, rather than mandatory, the CEDAW Committee encourages State parties to take such measures in order to correct under-rep-resentation of women in any area in which it occurs, particularly in relation to the inclusion of women in decision-making. Concluding Observations Peru Fifth Periodic Report.” Instead, difference must be accommodated by changing structu res.",[5],1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"4,5,10,13",4,1.0580224,1.2216052,1.2905757,1.23939,1.149848,1.0580224,1.2120264,1.2964673,1.2099891,1.2991227,1.199101,1.2064965,1.2696218,1.1618645,1.289846,1.2637246,1.203828,1.3000236
58b9e70ea3abaf18b0e2f45073ff6b86,"Open school choice, if not well managed with policies to mitigate its negative impact, can generate further inequities. According to OECD research, this can have a negative impact on students with lower academic performance if extensively practiced. In 2009, almost one-third of students in New Zealand's schools were Maori (22%) and Pasifika (10%).",[4],1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1.1570158,1.3237422,1.3606069,1.317108,1.1570158,1.3507236,1.3674645,1.3355364,1.2570608,1.3693078,1.2973512,1.302568,1.3350521,1.2569507,1.3275198,1.3813237,1.3108579,1.358754
58c9b1fe3ce817e6198d267ec95117df,"Abused women also suffer from depression, anxiety and even post-traumatic stress disorder. Moreover, there is evidence that violence against women has a direct economic impact. According to one study conducted about 10 years ago, the cost of intimate partner violence in the United States alone was estimated to exceed US$ 5.8 billion per year, of which US$ 4.1 billion were for direct medical and health care services and US$ 1.7 billion for productivity losses due to absenteeism (Campbell, 2002). Globally, it is estimated that up to 60 per cent of women experience physical and/or sexual violence in their lifetime (UN-Women, 2012).",[5],1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,1.257528,1.291995,1.4067109,1.2954885,1.35287,1.257528,1.4027957,1.4135975,1.3421011,1.3840309,1.4020618,1.3503708,1.4298289,1.301485,1.4529234,1.4569871,1.3528233,1.3925291
58cd55399d05d5b0e91cc1776b1fc31c,"The recommendation of the Center for Transit-Oriented Development (CTOD) to expand housing opportunities near transit provides useful insights into establishing a comprehensive TOD strategy in Korea. Strategies proposed by the CTOD include: i) identify and utilise opportunities for TOD; ii) provide incentives for mixed-income market response; iii) remove regulator}' barriers to higher density and transport plans and investments; iv) improve local capacity and partnership (Center for Transit-Oriented Development, 2007). This includes examining which portion of regional housing growth can be located around transit-accessible locations, and providing transit service to under-served areas.",[11],1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1,9,11,17",4,1.0823514,1.2095855,1.3651633,1.2744704,1.2758393,1.2805572,1.2501572,1.2262058,1.2778,1.1530491,1.2311059,1.0823514,1.3043106,1.2926228,1.3730768,1.4148142,1.3095001,1.1889678
58cf475ee42d280434df398998496d17,"It focuses on a broad range of items related to smart city planning and the optimisation of government services. It is centred on three key components: digital economy, digital government and digital society. The Smart Nation Initiative follows a multi-stakeholder approach and is highly inclusive; it aims at preparing Singaporean society for the digital era. For instance, it provides retraining schemes to the elderly, improving digital and physical infrastructure and cybersecurity and ensuring privacy of data.",[11],1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1,9,11,16",4,1.0499828,1.0787129,1.2836539,1.1646234,1.1585976,1.1562487,1.1571501,1.1131971,1.1397943,1.095511,1.1678201,1.0499828,1.1622573,1.1679682,1.3123393,1.3140614,1.1027198,1.1362504
58d0222ebdd7279e6a2b4d46970d9d49,"If the reefer is running as expected, only a quick visual inspection is performed prior to release - which is now the case for around 70 per cent of reefers, meaning faster turnaround times, better asset utilization, and operational savings for Maersk (Murison, 2016). The savings generated by the RCM system have led Maersk to launch a pilot project recently to extend the monitoring system to other types of containers. This allows for corrective actions to be taken in case the container is not operated optimally during any of the various stages of the cold chain, from the supplier's proper pre-cooling of the cargo, to the trucker ensuring that the reefer is plugged in, from accurate performance during the ocean leg, to the correct handling at destination and to final delivery to the end-customer.",[9],1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,1.1306483,1.3303481,1.3864796,1.3353484,1.3626885,1.3906115,1.2506256,1.288617,1.3391896,1.2876412,1.3349049,1.2871206,1.2466292,1.3268661,1.1306483,1.3276154,1.3573904,1.32469
58d2964f44eefc3c06eb3418b169055a,"Most telling is the fact that at the southern end of Western Scandinavia, Skane generally frames its own development as part of the Copenhagen area as illustrated in the creation of the Greater Copenhagen and Skane Committee (see earlier description) and the common branding of Skane under “Greater Copenhagen”. Paradoxically, this is a case where cross-border governance to better control borders may have addressed one policy issue (migration) but aggravated others (labour market, environment). High-speed train (running at 320 km/hour) was supposed to connect Stockholm with Gothenburg in 2 hours and with Malmo in 2.5 hours by 2035.",[11],1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1.3137019,1.3529114,1.434937,1.4023126,1.3487918,1.4301277,1.4068079,1.3399786,1.3461671,1.3137019,1.3563643,1.323461,1.4071462,1.3907531,1.3882542,1.4422256,1.3839955,1.4100785
58d32dd3dd31d912c280551bd2551ae5,"The Committee was also briefed by international organizations on a number of international environmental initiatives and activities. The European Union provided an update of its voluntary environmental footprint project being developed under the EU Single Market for Green Products Initiative. The three-year pilot phase of the project, covering a broad range of industrial and agriculture products, tests the development of environmental footprint methodologies for products and organizations and examines related verification and communication methods. One of the objectives is to reduce consumer confusion over the proliferation of national 'green' labels and methods used to demonstrate the green credentials of a product or organization.",[13],0.7142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"7,9,12,13",4,0.92189485,1.2681744,1.2497987,1.3186231,1.3204885,1.3285106,1.1492556,1.126296,1.2446141,1.1300154,1.3122257,1.1735965,0.92189485,1.1464685,1.1809992,1.2035307,1.2164639,1.1818705
58d96a4fca759fcfaa7bd85bad1e85d0,"Race to the Top, launched in 2009, prioritises improving STEM overall and in under-represented groups - including women and girls - in the grants it awards to states. The department’s Investing in Innovation programme also has a STEM focus. It seeks to increase the number of STEM teachers from groups traditionally under-represented in STEM - e.g. minorities, individuals with disabilities, women.",[5],1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1.0857087,1.267325,1.2851782,1.2833017,1.0857087,1.2382054,1.2904075,1.2895954,1.2550083,1.2210041,1.2509339,1.2534922,1.3431067,1.2196611,1.2860103,1.359749,1.294888,1.272453
58daff3b95da24cbe873520022273a56,"The Law outlines some practical steps in the organization of the legal, financial, scientific and technical support specified in its provisions. However, weak institutional capacities at central and local levels inhibit enforcement of RES policies. Small HPPs with capacity below 1,000 kW are exempt from royalties.",[7],1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"9,16,17",3,1.1828367,1.2798581,1.3818165,1.3404088,1.2784003,1.2650927,1.3129808,1.2202744,1.2299587,1.1828367,1.2124652,1.3134978,1.2992214,1.2667636,1.2234272,1.3006512,1.1895325,1.1866167
58e1fcef3be92505b24767e964c0faff,"The reduction and rationalization of subsidies and incentives for energy supply and for energy efficiency is a complex and often controversial process. Approximately 85% of those people live in rural areas, mainly in Sub-Saharan Africa and South Asia. The low level of electrification is due to a number of factors including poverty, a highly-dispersed rural population, a low degree of industrialization, a historically inefficient energy sector, and difficulties accessing capital to finance the development of modern energy sources (IEA, 2009). Biomass fuels such as firewood, charcoal, straw, agricultural residues, and animal dung supply 95% of all energy consumed in the Sub-Saharan African region (RISO, 2008). Most of these fuels are not traded commercially in the formal sector of the economy; rather they are gathered as needed by household members or, particularly in the case of charcoal, may be sold via the informal sector.",[7],1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"7,8,9,12",4,1.035284,1.2442788,1.207943,1.2880986,1.2842861,1.3288455,1.1850525,1.035284,1.1481367,1.1253726,1.2426654,1.2074457,1.1547312,1.2615104,1.2929887,1.2461926,1.2089422,1.2103851
58e37b1a0099c6a42f59253f32df8df6,"These rights are provided for under international human rights law, including articles 2.3 (right to a remedy) and 26 (equality before the law) of the International Covenant on Civil and Political Rights. The right to an effective remedy is relevant for the realization of all human rights, and is to be enjoyed on the basis of equality, without discrimination of any form such as on the basis of sex or gender. The Human Rights Committee, in its general comment No.",[5],0.7777777777777778,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"4,5,10,16",4,0.99088365,1.1988287,1.2994493,1.1500516,1.1135067,0.99088365,1.254812,1.2687098,1.2095637,1.3017132,1.0670688,1.195252,1.3416449,1.2737721,1.3207272,1.2394872,1.0443968,1.3223472
58e4253c310fd4df184bc1c161cc561e,"These observed changes in climate have already had an influence on human and natural systems (IPCC, 2007b). The greatest warming over the past century occurred at high latitudes, with a large portion of the Arctic having experienced warming of more than 2 °C. The Intergovernmental Panel on Climate Change’s Fourth Assessment Report (IPCC, 2007a) concluded that a doubling of C02 concentrations from pre-industrial levels (when they were approximately 280 ppm) would likely lead to an increase of temperature somewhere between 2.0 °C and 4.5 °C7 (the so-called climate sensitivity8).",[13],0.7142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"11,12,13",3,1.127777,1.2447543,1.2425551,1.2670686,1.2599162,1.3678406,1.2469509,1.2128856,1.3110925,1.2553471,1.3155155,1.1884633,1.199372,1.127777,1.2628275,1.2510674,1.2936277,1.3306515
58ede41bb4a3830deb51e4bb89d50636,"Early intervention to prevent and remedy homelessness is warranted both from a social and cost-effectiveness point of view. In that respect, the strategy focusing on prevention, recently outlined by the Department for Communities and Local Government, is welcome (DCLG, 2012). But this is not the case in the United Kingdom, as children participation in ECEC is higher at the top than at the bottom of the income distribution (OECD, 2011c).",[10],1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1,3,4,11",4,1.0320878,1.0320878,1.2252964,1.1076363,1.1198403,1.2358314,1.2093185,1.2239388,1.1431838,1.2378665,1.1782784,1.0592238,1.2435147,1.1612314,1.2653223,1.2904255,1.1379939,1.2469579
58ee445d2df46fbc370e8505f75579bf,"Schools should be encouraged to use early warning systems to identify students at risk and support them as early as possible. Timeliness matters because later interventions are less cost-effective. This suggests reinforcing educational programmes targeted at early intervention such as the Community Teachers Programme, the Teacher + Teacher Programme (Maestro mas Maestro) and Aprender schools.",[4],1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,4,11,13",4,1.05749,1.196365,1.266086,1.2486649,1.05749,1.3355055,1.293348,1.3201349,1.2560357,1.2898005,1.2932113,1.180165,1.2956367,1.1499745,1.3392707,1.3417037,1.2745101,1.3104084
58f0218902d12b9201335f29bc95fb3b,"The global average degree of implementation of IWRM was 48 per cent (medium-low), but there were great variations among countries. Modest progress is being made, but most countries will not meet the target by 2030 at current rates of implementation. If the components of IWRM are broken down, most progress towards implementation is found in cross-sectoral coordination and public participation at national level (62 per cent), but financing (33 per cent), gender issues (33 per cent) and aquifer management (41 per cent) are areas of concern.",[6],1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"6,10,13,17",4,1.0697755,1.1204479,1.2946135,1.1334193,1.1504908,1.1809564,1.0779918,1.1204162,1.1685743,1.1177659,1.1140621,1.1206689,1.1969829,1.1007373,1.2564905,1.3032202,1.121048,1.0697755
58f2dd4cb1c9374711367a78f44bdf35,Climate Change Expert Group Paper No. The CCXG (formerly called the Annex I Expert Group) is a group of government delegates from OECD and other industrialised countries. The aim of the group is to promote dialogue and enhance understanding on technical issues in the international climate change negotiations.,[13],0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,1,1.1154801,1.3239859,1.3227757,1.3163676,1.291806,1.2819543,1.2604579,1.21749,1.3581222,1.275969,1.2981194,1.2449248,1.2513587,1.1154801,1.2726026,1.3105906,1.2689315,1.2266599
590094acb503a190e574594dd365b4d0,"Trends in the use of biomass, energy, construction and other minerals show that while the economies of other regions of the world are becoming less resource-intensive over time, the Asia-Pacific economy is requiring more resources to produce one dollar of GDP as the economy grows (see figure 1.25). One factor behind this is the still-significant unmet needs of developing countries in the region. However, a large part can be attributed to economic growth strategies employed by countries. Notably, the region as a whole in 2008 used almost twice the input of resources'6 to create one unit of GDP as the global economy.",[10],1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"7,8,9,17",4,1.0333594,1.1940982,1.210121,1.3038905,1.2559178,1.3729287,1.1710427,1.0333594,1.0465794,1.0392963,1.1537477,1.2469286,1.1241574,1.2327776,1.230249,1.2708653,1.2228149,1.0724871
59026e7c09726f9a0f4bb07fb3db3bbb,"The other gases, hydrofluorocarbons (HFCs), perfluorocarbons (PFCs) and sulphur hexafluoride (SF6) account for less than 2%, but their total emissions are growing. These gases differ in terms of their warming effect and their longevity in the atmosphere. Apart from these six GHGs, there are several other atmospheric substances that lead to warming (e.g. chlorofluorocarbons or CFCs, and black carbon - see Box 3.14) or to cooling (e.g. sulphate aerosols).",[13],0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,1.2788609,1.3976263,1.4026594,1.3528352,1.4074688,1.4275368,1.3845749,1.3322164,1.3836272,1.3753074,1.403353,1.353014,1.2945366,1.2788609,1.339061,1.3805094,1.3655803,1.3934038
590890ef1356e2fdcde9e7c070fbd87c,"Stronger numeracy and literacy study in vocational programmes could not only improve the access of graduates to academic tertiary education, but also contribute to a stronger credit transfer system (Fazekas and Field, 2013). As shown by the example of the Netherlands in Box 5.3 (below) improving support for those with weak basic skills might benefit enormously from a system that facilitates information across institutions and teachers. When this information is comprehensive it also might allow policy development to tackle and anticipate the needs of certain student groups.",[4],1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,8,10,17",4,1.0434941,1.2198149,1.3310052,1.2877891,1.0434941,1.3125428,1.2950962,1.2669854,1.165157,1.1995195,1.1425782,1.2725809,1.3687272,1.2600529,1.3584375,1.3875723,1.2276149,1.1769075
590dc5ea62fbe32dc08e0dc8c9b9662e,"By extension, co-financing and conditionality mechanisms could be useful tools to bolster fiscal relations across levels of government. Finally, there are opportunities to give a more strategic role for the existing fora for sharing information, good practices and analysis on urban challenges in Mexico; SEDATU could follow up on the outcomes of these discussions. Modernising the municipal administration and, where appropriate, developing metropolitan governance arrangements, will be central to better urban planning and management. Measures could include enabling municipal re-election and/or longer terms in office for mayors (recent federal legislation has already paved the way for this change, to be determined at state level), in addition to creating incentives for urban planning and introducing city managers (professional civil servants to guide the day-to-day administration within municipal administrations).",[11],1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1,11,13,16",4,1.0885003,1.1694825,1.3409022,1.2430797,1.2313274,1.2175577,1.2419292,1.2945244,1.2623403,1.2587593,1.1989647,1.0885003,1.2348948,1.1518806,1.3063672,1.2955533,1.1520027,1.198577
590f74737e13b1e404d4eec785a0f5cf,"Most of the ongoing projects aim to increase the capacities of the Balkan countries (in particular Macedonia, Serbia, Croatia, and Bulgaria) for lobbying and advocacy concerning e-waste management issues, and to raise awareness about proper e-waste management among citizens, government officials, and the private sector. Bulgaria, and Slovenia are members of the EU, and have therefore adopted the WEEE Directive. However, there is still no national legislation tackling e-waste in Kosovo.",[12],1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"6,9,12,16",4,1.1155334,1.2242293,1.3192084,1.2909648,1.3116169,1.2429845,1.1155334,1.2144644,1.1969945,1.1873994,1.2423147,1.2113403,1.1299974,1.2386317,1.2830019,1.2261871,1.1722046,1.1922722
590fb736ec433a2845b2bd18451f9d1c,"Some experts (Barnes, 2007), however, warn that the necessary conditions for such economic growth lie in the parallel or complementary development programmes for the newly electrified communities. While electricity is indeed an important input to rural businesses, farms or other small rural structures, adequate local conditions such as organised rural markets and sufficient credit are necessary for such businesses to grow. Lack of such complementary development programmes in these regions may hinder their economic growth.",[7],1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"7,8,9,17",4,1.0796908,1.2228023,1.2638791,1.3331039,1.2563906,1.3517108,1.2577952,1.0796908,1.1659188,1.0830588,1.2295952,1.2308561,1.2713757,1.2612526,1.3445423,1.3332506,1.2746153,1.1568934
59112dbfcc1ee6eed8c8ad0ae3d8d11a,Targeting the poorest 30% for disability benefits would save 0.4% of GDP and reduce the poverty rate by 0.2 percentage points. They relate to the initial phase of unemployment after any waiting period. Any income taxes payable on unemployment benefits are determined in relation to annualised benefit values (i.e. monthly values multiplied by 12) even if the maximum benefit duration is shorter than 12 months. No social assistance “top-ups” are assumed to be available in either the in-work or out-of-work situation.,[10],0.7142857142857143,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1,8,10",3,1.0576099,1.0576099,1.3132277,1.2171949,1.2129364,1.3195735,1.3382663,1.2809558,1.1485659,1.2525177,1.1451323,1.2275586,1.3768244,1.3527052,1.3397784,1.3951951,1.3111471,1.2799032
59176c283f5080a0c113971fc001e40b,"But it’s far from clear whether typical workers reaped any benefits during the early stages of the Industrial Revolution; many workers were clearly hurt.” Over just the past few decades, the number of people employed as telephone operators and shorthand typists has dwindled markedly. Other jobs will go in the future; including some “knowledge work” that today might seem to be immune to technology.",[10],1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,1.2132814,1.3334923,1.4085156,1.4014436,1.3009932,1.4006664,1.3903859,1.3305364,1.2240577,1.2132814,1.3630328,1.3192049,1.3897057,1.4129639,1.4322168,1.4533281,1.4658962,1.3517747
5922e6ca2065996b7a94bf3893c5f5a4,"Few of the region’s wastewater treatment plants function on a regular basis. As a result, the region’s water sources are reportedly highly contaminated and worsening (Iracheta Cenecorta, 2012). The Puebla-Tlaxcala metropolitan zone is no exception to this trend, and there is also evidence to suggest that urban sprawl may be a more prominent phenomenon in Puebla-Tlaxcala than in other metropolitan zones in Mexico.",[11],0.7142857142857143,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,1.1241502,1.3346987,1.3825524,1.3779848,1.3874367,1.4068985,1.1241502,1.3418542,1.396303,1.3099266,1.3726869,1.231885,1.2937202,1.2801709,1.2899987,1.3130938,1.3870307,1.3929875
592ea2e69e7eb6b08337b7c559e304f1,"The challenge is further complicated by the fact that people who are extremely poor or highly vulnerable to extreme poverty have very little access to retirement or other pensions (in most countries in the region, the proportion is only around 5% or less). At the same time, social security coverage (the percentage of employed workers paying contributions) is under 40% (ECLAC, 2006, p. 45). In view of this trend, ECLAC (2010b, pp. If this transfer were to be targeted at all over-65s living in vulnerable households, it would cost between 0.3% of Brazil’s gross domestic product (GDP) and 4.2% of the GDP of the Plurinational State of Bolivia.",[1],1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,3,8,10",4,1.0685284,1.0685284,1.2591271,1.1518893,1.2051499,1.3016474,1.3092345,1.1894236,1.1423624,1.1919179,1.0904584,1.2028801,1.335254,1.2518591,1.3574804,1.3238198,1.2046797,1.226323
